増田さん<>sage<>2026/08/25(火) 22:56:17 ID:anond<>>>1<br>原作者の関与とメディアへの相性は関係ないだろう。メディア特性にフィットしなきゃいいものにはならないよ<>anond:20260825063621 (過去記事参照)
増田さん<>sage<>2026/08/25(火) 23:44:26 ID:anond<>>>1<br>原作者によって叩き潰されたアニメはどういう見解になるんだ<>
増田さん<>sage<>2026/08/26(水) 00:23:47 ID:anond<>>>1<br>■テレビアニメ　原作以外で原作者のクレジットされている作品						 No. 			 年代 			 母集団数 			 参加割合 			 アニメタイトル 			 原作者 			 原作者のクレジット 							 1 			 2021 			 約300 			 約1.3%（4作） 			 月とライカと吸血姫 			 牧野圭祐 			 原作・シリーズ構成 							 2 			  			  			  			 怪物事変 			 藍本松 			 原作・監修 							 3 			  			  			  			 無職転生 ～異世界行ったら本気だす～ 			 理不尽な孫の手 			 原作・シナリオ監修 							 4 			  			  			  			 転生したらスライムだった件 第2期 			 伏瀬 			 原作・設定監修 							 5 			 2022 			 約300 			 約1.7%（5作） 			 惑星のさみだれ 			 水上悟志 			 原作・シリーズ構成 							 6 			  			  			  			 ブルーロック 			 金城宗幸 			 原作・ストーリー監修 							 7 			  			  			  			 BLEACH 千年血戦篇 			 久保帯人 			 原作・総監修 							 8 			  			  			  			 SPY×FAMILY 			 遠藤達哉 			 原作・監修 							 9 			  			  			  			 チェンソーマン 			 藤本タツキ 			 原作・監修／制作協力系 							 10 			 2023 			 約300 			 約1.7%（5作） 			 るろうに剣心 -明治剣客浪漫譚- 			 和月伸宏 			 原作・監修 							 11 			  			  			  			 BLEACH 千年血戦篇 -訣別譚- 			 久保帯人 			 原作・総監修 							 12 			  			  			  			 無職転生II 			 理不尽な孫の手 			 原作・シナリオ監修 							 13 			  			  			  			 SPY×FAMILY Season 2 			 遠藤達哉 			 原作・監修 							 14 			  			  			  			 転生したらスライムだった件 コリウスの夢 			 伏瀬 			 原作・ストーリー原案 							 15 			 2024 			 約300 			 約2.3%（7作） 			 変人のサラダボウル 			 平坂読 			 原作・シリーズ構成・脚本 							 16 			  			  			  			 ドラゴンボールDAIMA 			 鳥山明 			 原作・ストーリー・キャラクターデザイン 							 17 			  			  			  			 るろうに剣心 京都動乱 			 和月伸宏 			 原作・監修 							 18 			  			  			  			 BLEACH 千年血戦篇 -相剋譚- 			 久保帯人 			 原作・総監修 							 19 			  			  			  			 無職転生II 第2クール 			 理不尽な孫の手 			 原作・シナリオ監修 							 20 			  			  			  			 転生したらスライムだった件 第3期 			 伏瀬 			 原作・設定監修 							 21 			  			  			  			 キン肉マン 完璧超人始祖編 			 ゆでたまご 			 原作・監修 							 22 			 2025 			 約300 			 約2.0%（6作） 			 真・侍伝 YAIBA 			 青山剛昌 			 原作・シナリオ完全監修 							 23 			  			  			  			 キングダム 第6シリーズ 			 原泰久 			 原作・監修 							 24 			  			  			  			 最強の王様、二度目の人生は何をする？ 			 TurtleMe 			 原作・ストーリー監修 							 25 			  			  			  			 mono 			 あfろ 			 原作・監修 							 26 			  			  			  			 キン肉マン 完璧超人始祖編 Season 2 			 ゆでたまご 			 原作・監修 							 27 			  			  			  			 ウマ娘 シンデレラグレイ 			 久住太陽ほか原作陣 			 原作・監修／設定協力系 							 28 			 2026上半期 			 約150 			 約1.3%（2作） 			 アルネの事件簿 			 むらさき（春紫） 			 原作側・シリーズ構成 							 29 			  			  			  			 キン肉マン 完璧超人始祖編 Season 3 			 ゆでたまご 			 原作・監修 				・推移2021　4作：約1.3%2022　5作：約1.7%2023　5作：約1.7%2024　7作：約2.3%2025　6作：約2.0%2026　2作：約1.3%（上期のみ）特に近年、関与が増えてる傾向はない■劇場版アニメ　原作以外で原作者のクレジットされている作品						 No. 			 年代 			 母集団数 			 参加割合 			 アニメタイトル 			 原作者 			 原作者のクレジット 							 1 			 2021 			 73 			 約6.8%（5作） 			 セーラームーンEternal 前編 			 武内直子 			 原作・総監修 							 2 			  			  			  			 セーラームーンEternal 後編 			 武内直子 			 原作・総監修 							 3 			  			  			  			 シドニアの騎士 あいつむぐほし 			 弐瓶勉 			 原作・総監修 							 4 			  			  			  			 ヒロアカ ワールド ヒーローズ ミッション 			 堀越耕平 			 原作・総監修・キャラクター原案 							 5 			  			  			  			 劇場版 呪術廻戦 0 			 芥見下々 			 原作・監修／設定協力 							 6 			 2022 			 76 			 約9.2%（7作） 			 フルーツバスケット -prelude- 			 高屋奈月 			 原作・総監修 							 7 			  			  			  			 劇場版 からかい上手の高木さん 			 山本崇一朗 			 原作・監修 							 8 			  			  			  			 映画 ゆるキャン△ 			 あfろ 			 原作・監修 							 9 			  			  			  			 ONE PIECE FILM RED 			 尾田栄一郎 			 原作・総合プロデューサー 							 10 			  			  			  			 転スラ 紅蓮の絆編 			 伏瀬 			 原作・ストーリー原案 							 11 			  			  			  			 THE FIRST SLAM DUNK 			 井上雄彦 			 原作・監督・脚本 							 12 			  			  			  			 映画 五等分の花嫁 			 春場ねぎ 			 原作・監修 							 13 			 2023 			 80 			 約6.3%（5作） 			 ブラッククローバー 魔法帝の剣 			 田畠裕基 			 原作・総監修・キャラクター原案 							 14 			  			  			  			 セーラームーンCosmos 前編 			 武内直子 			 原作・総監修 							 15 			  			  			  			 セーラームーンCosmos 後編 			 武内直子 			 原作・総監修 							 16 			  			  			  			 SPY×FAMILY CODE: White 			 遠藤達哉 			 原作・監修・キャラクターデザイン原案 							 17 			  			  			  			 青春ブタ野郎はランドセルガールの夢を見ない 			 鴨志田一 			 原作・脚本／監修系 							 18 			 2024 			 84 			 約2.4%（2作） 			 ヒロアカ THE MOVIE ユアネクスト 			 堀越耕平 			 原作・総監修・キャラクター原案 							 19 			  			  			  			 劇場版ハイキュー!! ゴミ捨て場の決戦 			 古舘春一 			 原作・設定／監修協力系 							 21 			 2025 			 約80 			 約2.5%（2作） 			 ペリリュー ―楽園のゲルニカ― 			 武田一義 			 原作・監修・共同脚本 							 22 			  			  			  			 劇場版「鬼滅の刃」無限城編 第一章 			 吾峠呼世晴 			 原作・監修／設定協力系 				・推移2021：5作　約6.8%2022：7作　約9.2% 2023：5作　約6.3%2024：2作　約2.4%2025：2作　約2.5%原作者の参加を別クレジットで参加とかなり緩い条件にしてもこの程度、むしろ最近の方が関与が減っている　※2022年は外れ値だろう外れ値でもこの程度作品内容に決定権を持って関わるだとさらに限定的だろうまぁAI調査だから正確さはしらん<>
増田さん<>sage<>2026/08/26(水) 00:25:42 ID:anond<>>>3<br>2021年は近年だろ<>
増田さん<>sage<>2026/08/26(水) 00:28:09 ID:anond<>>>4<br>そう思ったら自分で2000→2021くらいまで自分で調べて記載するくらいの自主性を持とう！指示待ち人間は出世しないZO！<>
