増田さん<>sage<>2026/08/26(水) 01:34:45 ID:anond<>3食サンドイッチやカロリーメイトとかで10分で済ませるようにすると1日めちゃくちゃ長くなるぞ自由時間16時間ぐらいある毎日時間が余ってしょうがない<>食事を適当にすると1日めちゃくちゃ長い
増田さん<>sage<>2026/08/26(水) 01:45:40 ID:anond<>>>1<br>大学院の時代にそういう生活をしていたら、教授に言われた。「君ね、良い研究は良い食事からだよ」、と。ライフインフラを大事にしない奴は、結局そういうレベルの奴なのだ。<>
増田さん<>sage<>2026/08/26(水) 02:01:19 ID:anond<>>>2<br>お前は菓子でも食ってたんだろｗ<>
